filename,category,group
282319535_2369412893198641_1412817455822282734_n_jpg.rf.NRDLDQzUqkV9C7OvB5eq.jpg,Everyday Casual Kurta,Everyday Casual
350418556_3496323183947190_2060771413505407961_n_jpg.rf.Nyz0qRiDcFowGiXW5vtE.jpg,Everyday Casual Dupatta,Everyday Casual
314930186_5549490865137071_4400062554532201747_n_jpg.rf.O3D7rNJAFC24nJUA8cps.jpg,Everyday Casual Kurta,Everyday Casual
361834396_291840146693014_8741222462971736587_n_jpg.rf.OABo9xujnp83FZ3ndngN.jpg,Other,Other
334947251_713629513833439_7950579501226323775_n_jpg.rf.O0vPxP5LNXG3VLzx9TQX.jpg,Everyday Casual Kurta,Everyday Casual
339484784_758723482694647_5645427440390631916_n_jpg.rf.O7A5ZG2Qiqoz9m24ZkIt.jpg,Semi-Formal Maxi,Semi Formal
350475341_684999980303583_7676379089365617058_n_jpg.rf.OGPf3pTGsckYaBRce7w4.jpg,Everyday Casual Kurta,Everyday Casual
299978160_148936194428022_3207052751757467598_n_webp.rf.Oay2pTJ05qL6OAtQRN4v.webp,Everyday Casual Kurta,Everyday Casual
365182454_636254815239657_2171671665263950359_n_jpg.rf.OVV1ONkXH99Q63n6i4hI.jpg,Everyday Casual Shalwar,Everyday Casual
386178326_285998961047800_5195089139618760774_n_jpg.rf.ObPlaJLEZTQs6JKXghDH.jpg,Everyday Casual Kurta,Everyday Casual
363320116_295227096354319_6808508211600063627_n_jpg.rf.OiKd9jslGdi5WnKkmlAe.jpg,Other,Other
338161273_603922815108775_1301700792477704085_n_jpg.rf.Opxu23Ec9RAcYv5LgCba.jpg,Everyday Casual Kurta,Everyday Casual
311910012_116913867858001_6835650675058258897_n_jpg.rf.OtIOGDWzWAPC1fWgyni1.jpg,Other,Other
322193577_2989993307961018_1032357507927983960_n_jpg.rf.P46D7TtlNT9EftynD5oD.jpg,Other,Other
294554774_3294899684130409_7061878816322307736_n_webp.rf.PBL0yETZYPdILAtTbHZh.webp,Other,Other
347420515_667546875412073_6657743789357541442_n_jpg.rf.OYMXxNCqAAYO1XW0KpUy.jpg,Other,Other
340313896_1166880444001012_4027927812633598120_n_jpg.rf.I7vrgsiXtfQ6JVLBirZB.jpg,Other,Other
318100591_660363369158971_6460033356694573325_n_jpg.rf.Ogrnx6UtVDHKSPTrIIk5.jpg,Other,Other
151485748_791036971837849_1128971550213759501_n_jpg.rf.IGh2QqkkrG0JxOBuE4Le.jpg,Bridal Maxi,Formal
387270823_1294311531279252_8941787072194632193_n_jpg.rf.IakT053fjp4HQCQb3Kk5.jpg,Semi-Formal Kurta,Semi Formal
371506547_707129414787152_6830198854791820006_n_jpg.rf.INREbP0jc9uz5DhetFoF.jpg,Everyday Casual Kurta,Everyday Casual
375676799_851077643045165_1265338663052116234_n_jpg.rf.IRzW6EEDncDSd2USKBwO.jpg,Everyday Casual Kurta,Everyday Casual
366355479_838604987625764_2287039796181044425_n_jpg.rf.Igmj2btC5FCKKkrI0ooJ.jpg,Everyday Casual Kurta,Everyday Casual
298658239_2699124733557183_7842120952364683276_n_jpg.rf.IuoVvp2kSbDFne21G36u.jpg,Everyday Casual Straight Pant,Everyday Casual
307656119_829712435063953_1831397336511161171_n_webp.rf.J8Sn7UYvsqT8oFKYHxJR.webp,Everyday Casual Kurta,Everyday Casual
327329405_964031831647456_1545148767296811676_n_jpg.rf.J9ZyvoqHM2ALmmVSPz0X.jpg,Other,Other
341751196_1695609970955750_1834181418624917936_n_jpg.rf.JlNwgd0FfM6H2U9UmkKN.jpg,Other,Other
363847340_18379919623000463_7106505571285676873_n_jpg.rf.JVR8PUZF8ENiWZdFqrlj.jpg,Other,Other
337159677_606559007636589_8602143485401977270_n_jpg.rf.JIXvM5VZwFtYzUvcFt6s.jpg,Everyday Casual Kurta,Everyday Casual
363446278_18056400088447477_958271634783907897_n_jpg.rf.JrZdZTLET6tvzHYGg93L.jpg,Other,Other
292455052_1085692485661712_5433400956267044403_n_jpg.rf.JpT794Tq0Tf6g2v0LIKz.jpg,Everyday Casual Kurta,Everyday Casual
384277248_18308168563184038_8441199682314139414_n_jpg.rf.KACsE5ocdBBwPDPpSZvO.jpg,Semi-Formal Frock,Semi Formal
361113882_1040249027140311_7704971739498702335_n_jpg.rf.JuEBfjVAI7W21jIs4jqS.jpg,Other,Other
353655606_157735237200996_8097692394190510883_n_jpg.rf.KBTXqKGfEc8wgIrbq0LR.jpg,Everyday Casual Kurta,Everyday Casual
369220128_851349683236894_6944886446896243794_n_jpg.rf.KSBZNSbrvUwjjDTJYESC.jpg,Other,Other
320125453_177044448265568_7819231298303841516_n_jpg.rf.KrUrkmGOSlpYR1mXFhP6.jpg,Everyday Casual Kurta,Everyday Casual
325165823_5995233567250683_8807051040203667951_n_jpg.rf.KyyZDLyvYSYI8GkvFcvJ.jpg,Semi-Formal Kurta,Semi Formal
365905302_1017669192747735_3068288331295892815_n_jpg.rf.KQYUYHvMokrGXHjFvzzV.jpg,Everyday Casual Kurta,Everyday Casual
322518234_211056768076275_878026935075558791_n_jpg.rf.L9HjTKcVQnRxwUZuqd4A.jpg,Everyday Casual Kurta,Everyday Casual
305650134_591816709149794_9216984367233916162_n_webp.rf.LKNHv452TVEr8X1sDwjw.webp,Other,Other
386922889_886689266413164_8822940374941451689_n_jpg.rf.LWlBRRxzUM5O8cdjsTvM.jpg,Wedding Guest Choli,Formal
382352711_18266051545093875_7942598114343280220_n_jpg.rf.LU4Z3eraaRqoxlouIwGL.jpg,Wedding Guest Maxi,Formal
348689997_278606761333332_1533725707246278742_n_jpg.rf.LekPRWGiemam7FwX0OOp.jpg,Everyday Casual Frock,Everyday Casual
356274733_655692579335465_1311638453298339766_n_jpg.rf.L1SDf5ah8M9Mu76ajCZy.jpg,Other,Other
140377322_913758052775234_8615531664231345159_n_jpg.rf.LZuitRUY63ahle8lCwVP.jpg,Bridal Choli,Formal
294505136_575024827398388_4965348669464685456_n_jpg.rf.M2NTsYIRpraxmeAlCrwd.jpg,Wedding Guest Maxi,Formal
350376467_600515182056221_2211973372425455406_n_jpg.rf.LmkSOLXMsprevFSaKdIf.jpg,Everyday Casual Kurta,Everyday Casual
349035390_556591339942777_1837027709356547722_n_jpg.rf.I0KWttILk11fBkrzHjM7.jpg,Everyday Casual Kurta,Everyday Casual
361782068_1007899723995341_327808365397194616_n_jpg.rf.HyRRTvq2TnjMho7znBmo.jpg,Other,Other
348606119_163185453177955_1965901732928461432_n_jpg.rf.IJ0dJoO1OmvteziaWp0s.jpg,Everyday Casual Kurta,Everyday Casual
385870798_331574039386291_3180545244915705816_n_jpg.rf.IGmW2LPN2xJlgyPSoO1R.jpg,Everyday Casual Kurta,Everyday Casual
317962999_2082803018580011_5423397041098228971_n_jpg.rf.IXDaZsdBBZ3ZIbRQNeH6.jpg,Wedding Guest Kurta,Formal
360100228_292325276644501_6588224697130595200_n_jpg.rf.IlPvyNJUMSdTszcdFyNJ.jpg,Other,Other
256619420_262337262403766_7789567911244705801_n_jpg.rf.JSYtvFXBcZKin7RvKfFz.jpg,Wedding Guest Choli,Formal
363060256_972570977293699_2134379378235949461_n_jpg.rf.JKyJUHX54ZQ64G53306u.jpg,Other,Other
331692619_5859807770790746_1250095162570422752_n_jpg.rf.JfOOPyEykgnW55UTEbcV.jpg,Semi-Formal Kurta,Semi Formal
306035712_617294283447312_4177174298486225363_n_webp.rf.K7ZgwspDTecc4APWRp16.webp,Other,Other
361581458_292322893311406_4271019331793041578_n_jpg.rf.JAvnEDAHRz1B97vaimeN.jpg,Other,Other
313020429_131010889528622_6603665748366409688_n_jpg.rf.Jy0TQyeGDcSL1KIkx7OO.jpg,Other,Other
334786316_1230736331169639_1171875207336127655_n_jpg.rf.KHaJVll3joEPKvJxf8NI.jpg,Everyday Casual Frock,Everyday Casual
338433029_1432352857525009_6157021612782158194_n_jpg.rf.KgTeGGcfyF3MKRiBfiQB.jpg,Everyday Casual Kurta,Everyday Casual
364426431_278033318178353_3876335572504887185_n_jpg.rf.KaxKj7ALcHQeIUNilnyf.jpg,Everyday Casual Kurta,Everyday Casual
355669789_247889947967878_2728527035722492304_n_jpg.rf.KBNBjVZRgWd6aWEmIz0h.jpg,Other,Other
387267735_1090215335315812_5927900850665587059_n_jpg.rf.Khfn4h7gsy8s0fOZFKdn.jpg,Wedding Guest Choli,Formal
387780604_730658829100877_5146797148574066406_n_jpg.rf.L8rjMOTDWgL41kBxsuP6.jpg,Everyday Casual Kurta,Everyday Casual
354358349_3569199200068693_5252056278039930904_n_jpg.rf.KzozDSUyMvxhT36O3ySN.jpg,Wedding Guest Dupatta,Formal
338683822_771421820846859_495125725270938464_n_jpg.rf.LMBYv63iOjSCqUvbhMdw.jpg,Everyday Casual Kurta,Everyday Casual
366593314_1480238602818382_2238743307705103616_n_jpg.rf.L5kzbcaMrh3aIfeaS4K3.jpg,Everyday Casual Kurta,Everyday Casual
288636321_135462622480568_8797445240564367252_n_jpg.rf.LDlZ5GqF8Riauwemf7VU.jpg,Other,Other
338972839_769442838042554_7909611458430940398_n_jpg.rf.LNR8nOUcT6gfIMo4m5aW.jpg,Everyday Casual Kurta,Everyday Casual
337889560_239830801836811_5983740804527333661_n_jpg.rf.MMSRWlPKRU6K87tTBoxJ.jpg,Other,Other
391370957_296431726495731_7186347172109102884_n_jpg.rf.Ltz7rCHoFU00xljRIQeC.jpg,Everyday Casual Kurta,Everyday Casual
332691455_580308540683316_4470430642039468940_n_jpg.rf.M1L1TMfiShu68She466e.jpg,Everyday Casual Kurta,Everyday Casual
363410254_664716789023494_5370645432277906370_n_jpg.rf.MTTJQmthmzGln4j7T7mC.jpg,Other,Other
361576686_684344987065595_3550974927172962148_n_jpg.rf.aYYEGN2ImLpl0F3EoFca.jpg,Everyday Casual Culottes,Everyday Casual
367520694_853709672413161_2268787995360243315_n_jpg.rf.MZQH3pl1rdiL0ArhAJ1g.jpg,Everyday Casual Kurta,Everyday Casual
277317107_370014138319653_8100524926309731164_n_jpg.rf.MciefcpO2d8rDiiAujnt.jpg,Semi-Formal Kurta,Semi Formal
327924698_917511232953199_7219872976312585472_n_jpg.rf.agd23VnAYxx4YTad6UDz.jpg,Semi-Formal Kurta,Semi Formal
327173971_1210167189624813_4972857867185487910_n_jpg.rf.af1JqJNapX5wGD7Zj2HY.jpg,Other,Other
363947551_240750178362631_1051146013526683248_n_jpg.rf.Lmq8xfqkjIXahc8YM9T4.jpg,Other,Other
350728869_172346032217427_967321813371738187_n_jpg.rf.ahkhfJTnFNZ0Ysz6VTk7.jpg,Everyday Casual Dupatta,Everyday Casual
330478572_428685609431983_2137230800516404886_n_jpg.rf.asHJGXZk0TPzRZnoWEgL.jpg,Wedding Guest Kurta,Formal
354157726_1256099801704813_4829586539946703311_n_jpg.rf.b4wU9oUcpPg2rJ5H6nfY.jpg,Other,Other
353638785_6453702261354253_7125661876162737037_n_jpg.rf.bd3SI72E0Vyks0bwaxJ9.jpg,Everyday Casual Kurta,Everyday Casual
352850655_239646822104592_1160506998448480186_n_jpg.rf.bVGbBb2PxO486banDidM.jpg,Everyday Casual Kurta,Everyday Casual
361687097_285464160818209_7040104501777566909_n_jpg.rf.blhiFKjIfPOmUYNyo3sJ.jpg,Other,Other
353606819_628377772555022_1454018938344399071_n_jpg.rf.busZ26vWyKnbHbDMriag.jpg,Semi-Formal Kurta,Semi Formal
360112691_290488360161526_7917378915583789504_n_jpg.rf.bzvL5rtL0ZVfoqKOE3ym.jpg,Other,Other
298571843_594111129042270_7513683077410105406_n_jpg.rf.c2iMA7kTNj8KTBNYJ79X.jpg,Wedding Guest Peplum,Formal
371878485_707130231453737_2584690676454760050_n_jpg.rf.c890lkDO4jaBjvUYZuTM.jpg,Everyday Casual Kurta,Everyday Casual
386253446_866842148135381_1916314545172300554_n_jpg.rf.by4feb1LEwKVvGVCBiPb.jpg,Everyday Casual Kurta,Everyday Casual
331538542_3385525901714696_8820412338045691692_n_jpg.rf.cITWrdlIU0eYunNwEnjk.jpg,Wedding Guest Dupatta,Formal
361928160_989597842192652_6244895615828889751_n_jpg.rf.cvX7ZYsYSlZ6bVNIC2LY.jpg,Other,Other
279835743_492399312316053_2160959139980567723_n_jpg.rf.cFghNNp1nkDDOi6O5rxY.jpg,Wedding Guest Maxi,Formal
332784117_137575605612888_8903604975085912221_n_jpg.rf.dIxLn4P2zOQCoIUJgUbC.jpg,Everyday Casual Kurta,Everyday Casual
386885046_3573531926218335_6033844323847644550_n_jpg.rf.d0PmCyKlM4pg4UZG7yXS.jpg,Everyday Casual Kurta,Everyday Casual
313852308_826327305076851_8471179092051281847_n_jpg.rf.dOG8VTy1h0zdG9eVMUhC.jpg,Other,Other
370600464_708444664655627_6942909332107562879_n_jpg.rf.dRQKmGxnxR7FzlkfdD1j.jpg,Other,Other
353587070_274359018409737_1281416446861748910_n_jpg.rf.dSsVNl64lM7TBUkE27P6.jpg,Everyday Casual Kurta,Everyday Casual
369188527_309515954925433_6447589142690177359_n_jpg.rf.dglxhO3gEt7DLUzgC1n5.jpg,Other,Other
328830421_583253563305145_221836468320719874_n_webp.rf.db95zkY2SK2s5stNaXW7.webp,Everyday Casual Culottes,Everyday Casual
312845826_1168331094086222_3212320895143891633_n_jpg.rf.dqsyWuvrVnZvAjBxqoSZ.jpg,Other,Other
338222581_740707630885800_3040524655315156942_n_jpg.rf.dlaGmWCuc5c1p4qiAX13.jpg,Everyday Casual Dupatta,Everyday Casual
386670827_280003031654072_660508177642013731_n_jpg.rf.e4PylhopqttcIS0lSn7Q.jpg,Everyday Casual Kurta,Everyday Casual
329976683_3556749504545414_440622960591358850_n_jpg.rf.dh1Xlh5bnulV4d3K4CAZ.jpg,Other,Other
365823097_217784200878809_8043574885942248417_n_jpg.rf.e8IHgp6bL3GZwvPx7c79.jpg,Everyday Casual Kurta,Everyday Casual
332460677_940440223649224_8680162280235104722_n_jpg.rf.iPtNpy1yFFGRel9rtirr.jpg,Everyday Casual Kurta,Everyday Casual
312941020_1294395431391957_6159601413815581187_n_jpg.rf.iRWFB0DO6x1FbcU8g018.jpg,Other,Other
360121844_292228683320827_4116229851362502716_n_jpg.rf.iNVCjcI9a9O0sXK9D3UY.jpg,Other,Other
350103676_214887128004476_8564497795260174263_n_jpg.rf.eNDwcZyjM3Zt50acS25a.jpg,Everyday Casual Kurta,Everyday Casual
315441387_1810822685923083_4419695217810808145_n_jpg.rf.iYo7VOzbcHjHRJciuVov.jpg,Everyday Casual Kurta,Everyday Casual
331286649_710165290575494_1432093738099316662_n_jpg.rf.ieUU0l7d0Tb3MjagUNXg.jpg,Everyday Casual Frock,Everyday Casual
314773887_443912434559580_7789685551962378447_n_jpg.rf.ia8xwPoX2l43jxu2xNsi.jpg,Everyday Casual Kurta,Everyday Casual
387768413_731254879041272_7156933486003940498_n_jpg.rf.ii0IQ72uRInjJNy6yynr.jpg,Everyday Casual Kurta,Everyday Casual
340021372_6877049862308604_6308728049535716143_n_jpg.rf.imascgrFPm7DCP4YUMRL.jpg,Everyday Casual Kurta,Everyday Casual
278428534_933053300694520_7859025408282459399_n_jpg.rf.j7MZqQDhH2zHtpXMyed9.jpg,Wedding Guest Maxi,Formal
332102583_1254319051831584_8303499726871738674_n_jpg.rf.icPrPOYvUlj2VPDlgw1o.jpg,Everyday Casual Kurta,Everyday Casual
284681368_120434907154457_5392170989094048297_n_jpg.rf.iteSjHMAiCphLULUESDQ.jpg,Other,Other
356230860_283641974072867_1532487511977794707_n_jpg.rf.jJ7ZXKEKkITOaXOBf0Jd.jpg,Everyday Casual Kurta,Everyday Casual
362619498_525353903056024_7885396323127458469_n_jpg.rf.jTNRsUSENvAdNkiy6qRK.jpg,Other,Other
356404049_228039323497927_2667562109949020021_n_jpg.rf.jf9YlWH86905rWRw7jkz.jpg,Semi-Formal Kurta,Semi Formal
363361117_18276034858180237_6388849884328167328_n_jpg.rf.jK3WSINjdejIa3s332aP.jpg,Everyday Casual Kurta,Everyday Casual
313035277_519814886332850_1892940779222859885_n_jpg.rf.k2oxjqFclNzmwYC0pJPU.jpg,Everyday Casual Kurta,Everyday Casual
343651615_145472924995352_101142619470683044_n_jpg.rf.kayL4X6PJ04CgzxzE80z.jpg,Other,Other
386105518_1263553800969562_2872389226259282080_n_webp.rf.kLKnQ5D1Ojuhl3668uRN.webp,Everyday Casual Kurta,Everyday Casual
336982319_596849652331187_6770614976708656554_n_jpg.rf.k7mkahSbhJSCHXx5eqDy.jpg,Everyday Casual Dupatta,Everyday Casual
355632042_2501267200034213_7985247847271246867_n_jpg.rf.kfEvNJDFnSTu7ELcV4by.jpg,Other,Other
348622031_793854292274008_8229421154120095075_n_jpg.rf.kYmYZmlMLreX3s20OzJ5.jpg,Everyday Casual Dupatta,Everyday Casual
309913665_175361765073366_7405849429173822179_n_jpg.rf.kkmwNsGfrcxGa8pin9Rw.jpg,Everyday Casual Kurta,Everyday Casual
309685187_5554154464698648_4328785316259213368_n_jpg.rf.kuXn4UF9lnwmqrE8zdCh.jpg,Everyday Casual Kurta,Everyday Casual
316324105_854477705998917_366201455061171731_n_jpg.rf.kvDdjdZZtjEJdUzZUbdB.jpg,Semi-Formal Kurta,Semi Formal
339286344_969964567493832_5390799967236024427_n_jpg.rf.lBEeYQqCp2BPZB8tIFrT.jpg,Everyday Casual Kurta,Everyday Casual
301000226_749156899475829_4042307188688590395_n_jpg.rf.l1JSIdjKlrRKcfKTRnaP.jpg,Other,Other
299332661_607777177533767_5834686364228201500_n_webp.rf.kmlBRgZyhCoUobT681a8.webp,Everyday Casual Kurta,Everyday Casual
332485463_1554124315088908_6376512630642211740_n_jpg.rf.DJnhiZWADudexgWrMvEl.jpg,Everyday Casual Kurta,Everyday Casual
366557295_18380124409000463_5717480138638427637_n_jpg.rf.kwx0938KU7h5lOy2QbDQ.jpg,Everyday Casual Kurta,Everyday Casual
361912094_548889090632709_1751989678184103918_n_jpg.rf.DR87RZUzgKy4nAcyMNRV.jpg,Semi-Formal Kurta,Semi Formal
383635197_285322154354834_9072639677653385058_n_jpg.rf.DahcBuPVpzB5mUTOKTTP.jpg,Everyday Casual Dupatta,Everyday Casual
310474936_187824690388050_9201414735257000961_n_jpg.rf.DXrfzhwqashRajHo4VEc.jpg,Other,Other
306367186_1297538403983524_1725990202635069153_n_jpg.rf.lEO1eIfeyB4CFCQLYQ9e.jpg,Everyday Casual Kurta,Everyday Casual
360160948_941259530274843_4210716997509532380_n_jpg.rf.lDmpHhosqEzRHXrvNqqL.jpg,Other,Other
384971712_653406203584514_8112965169076932285_n_jpg.rf.Dmj93a4HPfhciTGFXSaB.jpg,Everyday Casual Kurta,Everyday Casual
316156354_115525154709502_4043682915269354285_n_jpg.rf.DlKh5E9W6FO2loUvIXVG.jpg,Other,Other
361647748_18256307572093875_6552493014947907475_n_jpg.rf.DwyJkuuRGHQe3PqFFlI9.jpg,Everyday Casual Kurta,Everyday Casual
386650374_1254018818606882_8400846636807469161_n_jpg.rf.DuxikqejkWfMaHFv9dVb.jpg,Wedding Guest Frock,Formal
295019546_142761785052474_4442991205857798832_n_webp.rf.E7j6fIcirfRDSjNazpyn.webp,Other,Other
295968577_167271869189485_3833321578450845703_n_webp.rf.E9nyKmBJemCUiP2Xc9J2.webp,Everyday Casual Kurta,Everyday Casual
317437876_3216952165231832_2636013361474717951_n_jpg.rf.EEJiFcvPfj30wSFuLl0v.jpg,Semi-Formal Kurta,Semi Formal
385123376_656192443157498_9186056845339428431_n_jpg.rf.ENnRpwWmEcmEhf42PkrQ.jpg,Wedding Guest Dupatta,Formal
310295174_467244525166768_3709302466046750591_n_jpg.rf.EEusJP8xmyNMTfq693wC.jpg,Other,Other
299862670_732551314711737_4553340795715778592_n_webp.rf.EURlt8ngWlrxQk7MkNHu.webp,Everyday Casual Kurta,Everyday Casual
387266917_1333963903879095_34207591415670173_n_jpg.rf.Egnozt6hRXLEw6Khuyyj.jpg,Wedding Guest Choli,Formal
362940541_270317439033022_194036591899414435_n_jpg.rf.EfI8szoTnbeRRyvCaMMS.jpg,Other,Other
365474376_1456505568446786_4938850009600806303_n_jpg.rf.EtCks2jFFza852hHnwpa.jpg,Everyday Casual Kurta,Everyday Casual
369723658_707765601390200_3688728040921098937_n_jpg.rf.EvdLnmaC5483rfyaSomV.jpg,Everyday Casual Kurta,Everyday Casual
375455283_770518564830473_7499149205527405266_n_jpg.rf.EktiHJegSbveh1gdCbLy.jpg,Everyday Casual Kurta,Everyday Casual
324635620_3321109898217144_1969211909854275215_n_jpg.rf.EkgwD8hx3G5aexiQRzLq.jpg,Semi-Formal Maxi,Semi Formal
297130535_3215974162023804_679592861377304495_n_jpg.rf.FMwm1U9uMyO6IaXCNLFm.jpg,Wedding Guest Dupatta,Formal
329265219_886638659085958_3795679243406998135_n_jpg.rf.FedZLwO5S9RbbTcg0U7w.jpg,Everyday Casual Dupatta,Everyday Casual
346551325_555847096628407_2995246223763814679_n_jpg.rf.FZy2S0L9MuxXySx9ikuZ.jpg,Semi-Formal Anghrakha,Semi Formal
366146935_1405008476946396_426822900119530839_n_jpg.rf.FNdjSZlMMGiXBzglgu7K.jpg,Everyday Casual Kurta,Everyday Casual
359838772_290491523494543_1501637108559958699_n_jpg.rf.FZzlzKglSRlc2xwtXxPp.jpg,Other,Other
352242492_2223700634479964_746588810654373386_n_jpg.rf.Ffe6BS5nLuo9iUYY3Ps1.jpg,Everyday Casual Kurta,Everyday Casual
387780335_336981195474323_1219260120210050797_n_jpg.rf.FlN50VGeY2dFHQxI9DGz.jpg,Wedding Guest Kurta,Formal
141773088_2896221793956374_499677527123844924_n_jpg.rf.G0Bld1OhDPFVJfR3rSAx.jpg,Wedding Guest Choli,Formal
272750621_956317578339507_2948893858447530561_n_jpg.rf.FzzQC0D03EcSSXMqhAvO.jpg,Wedding Guest Sari,Formal
311821834_3294944024075831_3403346526858466287_n_jpg.rf.G2e9uqWqEFSOWomFXJ0O.jpg,Other,Other
354122082_1225386241463683_2744638802966513258_n_jpg.rf.dw7eX4GohnG33zBhxHB5.jpg,Everyday Casual Kurta,Everyday Casual
369955818_844574653695464_6811614909634225645_n_jpg.rf.eMvj8R2ARYkgSPVuodqF.jpg,Everyday Casual Kurta,Everyday Casual
372398123_1012709716424559_3100377582460756523_n_jpg.rf.ePm5ZzMASbUNuJBbGBp3.jpg,Everyday Casual Kurta,Everyday Casual
387822650_336542828889412_4371158200938161444_n_jpg.rf.eKvH1LS0ulgpAEela3Ou.jpg,Everyday Casual Kurta,Everyday Casual
333148375_592632612727008_2232146312822498663_n_jpg.rf.ex7z36icWI8feMXc7rI8.jpg,Everyday Casual Kurta,Everyday Casual
349493680_786878359673881_9219918829735568037_n_jpg.rf.eTfiOxwknRvb0doGtoCX.jpg,Everyday Casual Kurta,Everyday Casual
365417690_18379354405000463_4550763887839692551_n_jpg.rf.eP5mNFHw9Fa0jELTu6F3.jpg,Everyday Casual Kurta,Everyday Casual
362913374_1787384455009896_551771574210978921_n_jpg.rf.fMINNyq0LSv2tBfukDLi.jpg,Other,Other
373649536_706801181473582_282275761414698142_n_jpg.rf.eys8HC6yOYCuFPcRkF9i.jpg,Other,Other
319584651_201230015724743_2632467830851821677_n_jpg.rf.fsFOBK4lsUUKq90xvp4R.jpg,Everyday Casual Kurta,Everyday Casual
333157298_519264270371792_2152103691648768109_n_jpg.rf.fvFAdW62K4x8f5ytiRfl.jpg,Semi-Formal Kurta,Semi Formal
315984712_1403627953498682_1732683866073261493_n_jpg.rf.fdjEpM9irRFeEbhZSE3H.jpg,Everyday Casual Kurta,Everyday Casual
305660750_119001377587259_7778708460325348991_n_jpg.rf.gDfMS7MgfiM69V7gO9TT.jpg,Everyday Casual Kurta,Everyday Casual
358082296_675811367918957_3676252157326158147_n_jpg.rf.fxAv1G4AES1nXFUZ1Ft0.jpg,Semi-Formal Kurta,Semi Formal
353988219_1597648520728662_7675935303251772125_n_jpg.rf.gNugQ6p2DxdeSUb78GnO.jpg,Everyday Casual Kurta,Everyday Casual
331604448_1385367715617765_9165683696541631057_n_jpg.rf.fthLJM8aqQPbprAG2fJ1.jpg,Semi-Formal Kurta,Semi Formal
316371542_643384137487645_6981563828963961275_n_jpg.rf.gOKpiu1uu8r3Alp310Go.jpg,Everyday Casual Kurta,Everyday Casual
366115330_974095773828044_2092226544575153330_n_jpg.rf.fyEJM1zQlWtaY1sI58er.jpg,Other,Other
344266440_226881996648129_2346084487318366978_n_jpg.rf.gavGRvclv3HgMKOWw0vD.jpg,Other,Other
375642103_337142311995428_4991337570729547637_n_jpg.rf.gwrgw3h8lt9N7ilrnc3w.jpg,Semi-Formal Kurta,Semi Formal
340499065_211310401511138_4624957150643269864_n_jpg.rf.goQuOTQ1FUW5LQuFoWFP.jpg,Semi-Formal Kurta,Semi Formal
306923607_610053337199068_8386460814441945881_n_jpg.rf.hF8BgDsjf18M9Jq8reiP.jpg,Everyday Casual Kurta,Everyday Casual
332797274_221883150305559_5702308927873762276_n_jpg.rf.hHkpkT2y63LRPNWz15g4.jpg,Everyday Casual Kurta,Everyday Casual
294953013_588634449272781_7331661753765522640_n_jpg.rf.hRKSTf6JPhcfhDyLaTN0.jpg,Everyday Casual Kurta,Everyday Casual
387584316_850852306479540_9113985149967604334_n_jpg.rf.hMLdIisnrPxGna5LgCzx.jpg,Everyday Casual Kurta,Everyday Casual
336501633_202019939140183_2592289145121737012_n_jpg.rf.iESCt7F9nEvFpoOlqyDc.jpg,Everyday Casual Kurta,Everyday Casual
349330290_3177042102588992_3184613070389865317_n_jpg.rf.i5NdHSWmlVuiHI2hM6Bt.jpg,Everyday Casual Kurta,Everyday Casual
312994503_198585102644252_2752811669862805604_n_jpg.rf.huqBsqytmvmZ2rnAPSFi.jpg,Other,Other
349441649_918136162600007_7655484563129568008_n_jpg.rf.iL26OYPc6Yl7ggSlKIm7.jpg,Everyday Casual Kurta,Everyday Casual
298443135_1778427829165588_4000389471120963975_n_webp.rf.i6gDL5eKEpBgSqbFXcDW.webp,Other,Other
328265657_194015196615357_790219528253466574_n_jpg.rf.d6bbpQ0StoEMpJaqbUay.jpg,Semi-Formal Kurta,Semi Formal
306696795_652698266055107_2298093032018816694_n_webp.rf.cxMecar4CEbx8f1Okd7N.webp,Everyday Casual Frock,Everyday Casual
310710951_806963497172658_8037374628309748196_n_jpg.rf.d7qwwZqAwzndkx7XA401.jpg,Everyday Casual Kurta,Everyday Casual
295042566_775258613657336_6021472396783883175_n_jpg.rf.cp8LZsjECNctWJJcl64K.jpg,Everyday Casual Kurta,Everyday Casual
369153435_675881574563237_4786050145856335315_n_jpg.rf.ctH7bXJmqhCF5Dyctu3q.jpg,Other,Other
